	CÓDIGO DA OCORRÊNCIA	CLASSIFICAÇÃO	TIPO DE OCORRÊNCIA	LOCALIDADE	UF	PAÍS	DIA DA OCORRÊNCIA	STATUS DA INVESTIGAÇÃO	CONTAGEM
1262	51671	ACIDENTE	PERDA DE CONTROLE EM VOO	MONTENEGRO	RS	BRASIL	2014-07-10	FINALIZADA	1
1263	53380	ACIDENTE	FALHA DO MOTOR EM VOO	MONTENEGRO	RS	BRASIL	2015-06-27		1
1264	34775	ACIDENTE	PERDA DE CONTROLE NO SOLO	MONTENEGRO	RS	BRASIL	2008-12-08	ATIVA	1
1265	45188	ACIDENTE	PERDA DE CONTROLE NO SOLO	MONTENEGRO	RS	BRASIL	2011-10-21	ATIVA	1
1266	52983	ACIDENTE	PERDA DE CONTROLE EM VOO	MOSTARDAS	RS	BRASIL	2015-01-28	FINALIZADA	1
1267	43704	ACIDENTE	FALHA ESTRUTURAL	MOSTARDAS	RS	BRASIL	2011-01-17	FINALIZADA	1
1268	28376	ACIDENTE	PERDA DE CONTROLE EM VOO	MOSTARDAS	RS	BRASIL	2006-12-30	ATIVA	1
1269	27356	INCIDENTE GRAVE	COLISÃO EM VOO COM OBSTÁCULO	LUZIÂNIA	GO	BRASIL	2006-06-11	ATIVA	1
1270	40149	ACIDENTE	FALHA DO MOTOR EM VOO	LUZIÂNIA	GO	BRASIL	2010-03-21	FINALIZADA	1
1271	52981	ACIDENTE	FALHA DO MOTOR EM VOO	LUZIÂNIA	GO	BRASIL	2015-01-10	ATIVA	1
1272	46566	ACIDENTE	POUSO SEM TREM	LUZIÂNIA	GO	BRASIL	2012-11-05	FINALIZADA	1
1273	46980	ACIDENTE	FALHA DO MOTOR EM VOO	LUZIÂNIA	GO	BRASIL	2013-01-02		1
1274	51010	ACIDENTE	PERDA DE CONTROLE EM VOO	LUZIÂNIA	GO	BRASIL	2014-05-02	ATIVA	1
1275	47422	ACIDENTE	PERDA DE CONTROLE NO SOLO	LUZIÂNIA	GO	BRASIL	2013-04-07	FINALIZADA	1
1276	45213	INCIDENTE GRAVE	COLISÃO EM VOO COM OBSTÁCULO	LUZIÂNIA	GO	BRASIL	2011-10-16	ATIVA	1
1277	29976	INCIDENTE GRAVE	COM PESSOAL EM VOO	LUZIÂNIA	GO	BRASIL	2006-07-07	ATIVA	1
1278	49451	ACIDENTE	PERDA DE CONTROLE NO SOLO	LUZIÂNIA	GO	BRASIL	2013-08-15	FINALIZADA	1
1279	40250	ACIDENTE	PERDA DE CONTROLE EM VOO	LUZIÂNIA	GO	BRASIL	2010-04-08		1
1280	29918	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	LUZIÂNIA	GO	BRASIL	2007-07-24	FINALIZADA	1
1281	47651	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	COSMÓPOLIS	SP	BRASIL	2013-04-19		1
1282	43724	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	COSMÓPOLIS	SP	BRASIL	2010-12-29	FINALIZADA	1
1283	35056	ACIDENTE	POUSO LONGO	MARA ROSA	GO	BRASIL	2009-01-09	FINALIZADA	1
1284	45036	ACIDENTE	PERDA DE CONTROLE NO SOLO	COTIA	SP	BRASIL	2011-09-17		1
1285	51031	INCIDENTE GRAVE	PANE SECA	MIRANORTE	TO	BRASIL	2014-04-09	FINALIZADA	1
1286	50812	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	NOVA RAMADA	RS	BRASIL	2014-02-25	FINALIZADA	1
1287	36055	ACIDENTE	PERDA DE CONTROLE NO SOLO	NOVO HAMBURGO	RS	BRASIL	2009-03-03	FINALIZADA	1
1288	53325	ACIDENTE	PERDA DE CONTROLE NO SOLO	NOVO HAMBURGO	RS	BRASIL	2015-06-13	FINALIZADA	1
1289	44652	INCIDENTE GRAVE	POUSO LONGO	NOVO HAMBURGO	RS	BRASIL	2011-06-19	ATIVA	1
1290	32655	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	NOVO HAMBURGO	RS	BRASIL	2008-05-15	ATIVA	1
1291	45212	INCIDENTE GRAVE	POUSO SEM TREM	NOVO HAMBURGO	RS	BRASIL	2011-10-22	ATIVA	1
1292	53114	ACIDENTE	PERDA DE CONTROLE NO SOLO	PORTO BELO	SC	BRASIL	2015-02-22	FINALIZADA	1
1293	53470	ACIDENTE	PERDA DE CONTROLE EM VOO	PORTO BELO	SC	BRASIL	2015-08-23		1
1294	49472	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	PORTO BELO	SC	BRASIL	2013-08-21	FINALIZADA	1
1295	46972	ACIDENTE	POUSO BRUSCO	PORTO BELO	SC	BRASIL	2013-01-31	FINALIZADA	1
1296	60649	ACIDENTE	FALHA DO MOTOR EM VOO	PORTO BELO	SC	BRASIL	2015-12-31		1
1297	38820	ACIDENTE	FALHA DO MOTOR EM VOO	LOANDA	PR	BRASIL	2009-12-04	FINALIZADA	1
1298	31455	ACIDENTE	FALHA DO MOTOR EM VOO	OSÓRIO	RS	BRASIL	2008-01-21	FINALIZADA	1
1299	32676	ACIDENTE	OUTROS TIPOS	ILHÉUS	BA	BRASIL	2008-05-02	FINALIZADA	1
1300	46412	ACIDENTE	INDETERMINADA	ILHÉUS	BA	BRASIL	2012-09-24	FINALIZADA	1
1301	50320	ACIDENTE	PERDA DE CONTROLE EM VOO	ILHÉUS	BA	BRASIL	2013-10-27	ATIVA	1
1302	44838	ACIDENTE	COM TREM DE POUSO	ILHÉUS	BA	BRASIL	2011-07-14	FINALIZADA	1
1303	53184	ACIDENTE	FALHA DO MOTOR EM VOO	PORTO UNIÃO	SC	BRASIL	2015-03-22		1
1304	39687	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PORTO UNIÃO	SC	BRASIL	2010-01-28	ATIVA	1
1305	45232	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2011-11-24	ATIVA	1
1306	46417	ACIDENTE	PERDA DE CONTROLE EM VOO	LONDRINA	PR	BRASIL	2012-09-24	FINALIZADA	1
1307	48055	INCIDENTE GRAVE	PERDA DE CONTROLE EM VOO	LONDRINA	PR	BRASIL	2013-05-08	FINALIZADA	1
1308	49475	ACIDENTE	COM TREM DE POUSO	LONDRINA	PR	BRASIL	2013-08-07	FINALIZADA	1
1309	51025	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2014-03-17	FINALIZADA	1
1310	53373	ACIDENTE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2015-07-21	ATIVA	1
1311	39993	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	LONDRINA	PR	BRASIL	2010-03-11	FINALIZADA	1
1312	26999	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2006-05-18	ATIVA	1
1313	36217	ACIDENTE	PERDA DE CONTROLE EM VOO	LONDRINA	PR	BRASIL	2009-03-29	FINALIZADA	1
1314	43454	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO	LONDRINA	PR	BRASIL	2010-12-12	FINALIZADA	1
1315	52938	ACIDENTE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2014-01-08	FINALIZADA	1
1316	46871	ACIDENTE	POUSO BRUSCO	LONDRINA	PR	BRASIL	2013-01-23	FINALIZADA	1
1317	45274	ACIDENTE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2011-11-27	FINALIZADA	1
1318	44437	ACIDENTE	SAÍDA DE PISTA	LONDRINA	PR	BRASIL	2011-04-18	FINALIZADA	1
1319	44751	ACIDENTE	FALHA DO MOTOR EM VOO	LONDRINA	PR	BRASIL	2007-01-26	FINALIZADA	1
1320	45585	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	LONDRINA	PR	BRASIL	2012-02-08	FINALIZADA	1
1321	28335	ACIDENTE	CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO	LONDRINA	PR	BRASIL	2007-01-19	FINALIZADA	1
1322	44794	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2011-07-11	ATIVA	1
1323	44969	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2011-08-13	ATIVA	1
1324	43775	ACIDENTE	PERDA DE CONTROLE EM VOO	LONDRINA	PR	BRASIL	2011-01-28	ATIVA	1
1325	44968	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	LONDRINA	PR	BRASIL	2011-08-14	ATIVA	1
1326	46571	ACIDENTE	PERDA DE CONTROLE EM VOO	LONDRINA	PR	BRASIL	2012-10-13		1
1327	45096	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	LONDRINA	PR	BRASIL	2011-10-07	FINALIZADA	1
1328	50341	ACIDENTE	PERDA DE CONTROLE NO SOLO	PALMEIRA DAS MISSÕES	RS	BRASIL	2013-12-03	FINALIZADA	1
1329	48800	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SÃO VICENTE FERRER	PE	BRASIL	2013-06-06	FINALIZADA	1
1330	53563	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	TAIPU	RN	BRASIL	2015-11-09	ATIVA	1
1331	53258	ACIDENTE	FALHA DO MOTOR EM VOO	PARECI NOVO	RS	BRASIL	2015-05-09		1
1332	29995	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PASSO FUNDO	RS	BRASIL	2007-08-01	ATIVA	1
1333	47019	ACIDENTE	INDETERMINADA	PASSO FUNDO	RS	BRASIL	2013-02-12		1
1334	49932	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PASSO FUNDO	RS	BRASIL	2013-10-10	FINALIZADA	1
1335	52991	INCIDENTE GRAVE	COM TREM DE POUSO	PASSO FUNDO	RS	BRASIL	2015-01-21	FINALIZADA	1
1336	43361	ACIDENTE	PERDA DE CONTROLE NO SOLO	PASSO FUNDO	RS	BRASIL	2010-11-30	FINALIZADA	1
1337	50993	ACIDENTE	CORTE INVOLUNTÁRIO DO MOTOR	PASSO FUNDO	RS	BRASIL	2014-03-23	FINALIZADA	1
1338	50315	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PASSO FUNDO	RS	BRASIL	2013-12-18	FINALIZADA	1
1339	43910	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	MANDAGUAÇU	PR	BRASIL	2011-01-27	ATIVA	1
1340	45279	ACIDENTE	DESORIENTAÇÃO ESPACIAL	CARMO DO CAJURU	MG	BRASIL	2011-11-26	ATIVA	1
1341	53565	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	SIRINHAÉM	PE	BRASIL	2015-11-11	ATIVA	1
1342	43908	ACIDENTE	MANOBRAS A BAIXA ALTURA	PEJUÇARA	RS	BRASIL	2011-02-15	FINALIZADA	1
1343	45866	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	DRACENA	SP	BRASIL	2012-05-20	FINALIZADA	1
1344	53462	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PELOTAS	RS	BRASIL	2015-08-29	ATIVA	1
1345	31858	ACIDENTE	PERDA DE COMPONENTE NO SOLO	PELOTAS	RS	BRASIL	2008-02-23	ATIVA	1
1346	52835	ACIDENTE	PERDA DE CONTROLE EM VOO	NAZÁRIO	GO	BRASIL	2014-12-17	ATIVA	1
1347	30179	ACIDENTE	FALHA DO MOTOR EM VOO	MANOEL RIBAS	PR	BRASIL	2007-08-10	FINALIZADA	1
1348	29159	INCIDENTE GRAVE	POUSO SEM TREM	IRECÊ	BA	BRASIL	2007-01-15	ATIVA	1
1349	39316	ACIDENTE	POUSO ANTES DA PISTA	RIO DO OESTE	SC	BRASIL	2010-02-04	FINALIZADA	1
1350	46847	ACIDENTE	FALHA DO MOTOR EM VOO	MARECHAL CÂNDIDO RONDON	PR	BRASIL	2012-05-07	FINALIZADA	1
1351	45408	ACIDENTE	PERDA DE CONTROLE EM VOO	ELDORADO	SP	BRASIL	2012-01-11	ATIVA	1
1352	44967	ACIDENTE	POUSO SEM TREM	PORTO ALEGRE	RS	BRASIL	2011-08-15	ATIVA	1
1353	38837	ACIDENTE	POUSO BRUSCO	PORTO ALEGRE	RS	BRASIL	2009-10-10	ATIVA	1
1354	37180	ACIDENTE	COM TREM DE POUSO	PORTO ALEGRE	RS	BRASIL	2009-01-11	FINALIZADA	1
1355	40572	ACIDENTE	FALHA DO MOTOR EM VOO	PORTO ALEGRE	RS	BRASIL	2010-04-28	FINALIZADA	1
1356	45576	INCIDENTE GRAVE	POUSO BRUSCO	PORTO ALEGRE	RS	BRASIL	2011-11-16	FINALIZADA	1
1357	43731	ACIDENTE	FALHA DO MOTOR EM VOO	PORTO ALEGRE	RS	BRASIL	2011-01-23	FINALIZADA	1
1358	27059	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2006-06-02	ATIVA	1
1359	46439	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2012-10-03	FINALIZADA	1
1360	46497	ACIDENTE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2012-10-24	FINALIZADA	1
1361	45652	ACIDENTE	PERDA DE CONTROLE EM VOO	PORTO ALEGRE	RS	BRASIL	2012-03-19	FINALIZADA	1
1362	35943	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2008-09-26	ATIVA	1
1363	34646	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2008-11-14	FINALIZADA	1
1364	40369	INCIDENTE GRAVE	COM TREM DE POUSO	PORTO ALEGRE	RS	BRASIL	2009-11-16	FINALIZADA	1
1365	48731	ACIDENTE	COM TREM DE POUSO	PORTO ALEGRE	RS	BRASIL	2013-05-05		1
1366	42606	INCIDENTE GRAVE	COM TREM DE POUSO	PORTO ALEGRE	RS	BRASIL	2010-08-28		1
1367	43027	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PORTO ALEGRE	RS	BRASIL	2010-09-24	ATIVA	1
1368	45273	ACIDENTE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2011-12-21	FINALIZADA	1
1369	46311	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2012-09-05	ATIVA	1
1370	46449	ACIDENTE	PERDA DE CONTROLE NO SOLO	PORTO ALEGRE	RS	BRASIL	2012-10-10	FINALIZADA	1
1371	51771	ACIDENTE	PANE SECA	PORTO ALEGRE	RS	BRASIL	2011-12-01	FINALIZADA	1
1372	53106	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PORTO ALEGRE	RS	BRASIL	2015-02-25	FINALIZADA	1
1373	42427	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PORTO ALEGRE	RS	BRASIL	2010-08-10	ATIVA	1
1374	44403	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	NOVA ROSALÂNDIA	TO	BRASIL	2011-04-17	FINALIZADA	1
1375	52631	ACIDENTE	COLISÃO COM OBSTÁCULO NO SOLO	MARINGÁ	PR	BRASIL	2014-08-31	FINALIZADA	1
1376	52692	INCIDENTE GRAVE	PERDA DE COMPONENTE NO SOLO	MARINGÁ	PR	BRASIL	2014-11-09	FINALIZADA	1
1377	49673	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	MARINGÁ	PR	BRASIL	2013-09-13	FINALIZADA	1
1378	53198	ACIDENTE	PERDA DE CONTROLE NO SOLO	MARINGÁ	PR	BRASIL	2015-04-06	FINALIZADA	1
1379	45059	ACIDENTE	INDETERMINADA	MARINGÁ	PR	BRASIL	2011-08-07		1
1380	46856	ACIDENTE	COM TREM DE POUSO	MARINGÁ	PR	BRASIL	2013-01-17	FINALIZADA	1
1381	45831	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	MARINGÁ	PR	BRASIL	2012-05-03	FINALIZADA	1
1382	51054	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	MARINGÁ	PR	BRASIL	2014-02-09	FINALIZADA	1
1383	53433	ACIDENTE	PERDA DE CONTROLE EM VOO	MARINGÁ	PR	BRASIL	2012-04-28	FINALIZADA	1
1384	47888	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	MARINGÁ	PR	BRASIL	2013-04-23	FINALIZADA	1
1385	43062	ACIDENTE	PERDA DE CONTROLE EM VOO	NOVO GAMA	GO	BRASIL	2010-09-25	FINALIZADA	1
1386	44512	INCIDENTE GRAVE	COM TREM DE POUSO	NOVO PLANALTO	GO	BRASIL	2011-05-10	FINALIZADA	1
1387	53501	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	CATAS ALTAS	MG	BRASIL	2015-10-06	ATIVA	1
1388	35175	ACIDENTE	PERDA DE CONTROLE NO SOLO	FARTURA	SP	BRASIL	2009-02-08	FINALIZADA	1
1389	34076	ACIDENTE	PERDA DE CONTROLE EM VOO	FERNANDÓPOLIS	SP	BRASIL	2008-07-19	ATIVA	1
1390	46354	ACIDENTE	PERDA DE CONTROLE EM VOO	ITAMARAJU	BA	BRASIL	2012-09-19	ATIVA	1
1391	51413	ACIDENTE	PERDA DE CONTROLE NO SOLO	ITAMARAJU	BA	BRASIL	2014-05-21	FINALIZADA	1
1392	51002	ACIDENTE	FALHA DO MOTOR EM VOO	RIO GRANDE	RS	BRASIL	2014-04-15	FINALIZADA	1
1393	28033	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	RIO GRANDE	RS	BRASIL	2006-11-23	ATIVA	1
1394	60629	ACIDENTE	POUSO ANTES DA PISTA	RIO GRANDE	RS	BRASIL	2015-12-12	ATIVA	1
1395	48912	ACIDENTE	PERDA DE COMPONENTE NO SOLO	PALMEIRAS DE GOIÁS	GO	BRASIL	2013-06-15		1
1396	53342	ACIDENTE	PANE SECA	MAUÁ DA SERRA	PR	BRASIL	2015-04-12		1
1397	45250	ACIDENTE	CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO	SÃO BENTO DO SUL	SC	BRASIL	2011-12-09	FINALIZADA	1
1398	45247	ACIDENTE	PERDA DE CONTROLE EM VOO	MIRADOR	PR	BRASIL	2011-11-30	ATIVA	1
1399	34535	ACIDENTE	FALHA DO MOTOR EM VOO	PARAÍSO DO TOCANTINS	TO	BRASIL	2008-11-08	FINALIZADA	1
1400	45746	ACIDENTE	PERDA DE CONTROLE EM VOO	FRANCA	SP	BRASIL	2012-04-13		1
1401	40573	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	ITAPETINGA	BA	BRASIL	2010-05-01	FINALIZADA	1
1402	50252	ACIDENTE	FALHA DO MOTOR EM VOO	ROSÁRIO DO SUL	RS	BRASIL	2013-12-26	FINALIZADA	1
1403	47156	ACIDENTE	PERDA DE CONTROLE EM VOO	ROSÁRIO DO SUL	RS	BRASIL	2013-03-18	FINALIZADA	1
1404	47017	ACIDENTE	PERDA DE CONTROLE EM VOO	ROSÁRIO DO SUL	RS	BRASIL	2013-02-13	FINALIZADA	1
1405	46823	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	ROSÁRIO DO SUL	RS	BRASIL	2012-12-16	FINALIZADA	1
1406	47650	ACIDENTE	PERDA DE CONTROLE EM VOO	PEROLÂNDIA	GO	BRASIL	2013-04-05		1
1407	31077	ACIDENTE	PERDA DE CONTROLE EM VOO	PEDRO AFONSO	TO	BRASIL	2007-11-16	FINALIZADA	1
1408	36075	ACIDENTE	PERDA DE CONTROLE NO SOLO	SÃO JOSÉ	SC	BRASIL	2009-03-16	FINALIZADA	1
1409	45228	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	SÃO JOSÉ	SC	BRASIL	2011-08-19	FINALIZADA	1
1410	45654	INCIDENTE GRAVE	COM TREM DE POUSO	SÃO JOSÉ	SC	BRASIL	2012-03-16	FINALIZADA	1
1411	38579	ACIDENTE	COM TREM DE POUSO	SÃO JOSÉ	SC	BRASIL	2009-08-22	FINALIZADA	1
1412	45522	ACIDENTE	PERDA DE CONTROLE NO SOLO	SÃO JOSÉ	SC	BRASIL	2012-02-27	FINALIZADA	1
1413	38639	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	GARÇA	SP	BRASIL	2009-09-21	ATIVA	1
1414	38316	ACIDENTE	PERDA DE CONTROLE NO SOLO	SANTA CRUZ DO SUL	RS	BRASIL	2009-07-28	FINALIZADA	1
1415	51675	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PETROLINA DE GOIÁS	GO	BRASIL	2014-07-05	FINALIZADA	1
1416	34897	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	GAVIÃO PEIXOTO	SP	BRASIL	2008-12-14		1
1417	27932	ACIDENTE	POUSO BRUSCO	GAVIÃO PEIXOTO	SP	BRASIL	2006-02-22		1
1418	53467	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	NOVA ESPERANÇA	PR	BRASIL	2015-08-16	FINALIZADA	1
1419	40150	INCIDENTE GRAVE	COM TREM DE POUSO	SANTA MARIA	RS	BRASIL	2010-03-10	ATIVA	1
1420	45090	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	SANTA MARIA	RS	BRASIL	2011-09-12	ATIVA	1
1421	45233	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	SANTA MARIA	RS	BRASIL	2011-11-25	ATIVA	1
1422	53465	ACIDENTE	PERDA DE CONTROLE EM VOO	PIRACANJUBA	GO	BRASIL	2015-08-09		1
1423	53554	ACIDENTE	FALHA DO MOTOR EM VOO	SANTA ROSA	RS	BRASIL	2015-09-24		1
1424	45819	ACIDENTE	FALHA DO MOTOR EM VOO	PIRANHAS	GO	BRASIL	2012-05-08	FINALIZADA	1
1425	42251	INCIDENTE GRAVE	COLISÃO EM VOO COM OBSTÁCULO	PIRANHAS	GO	BRASIL	2010-08-05	ATIVA	1
1426	46752	ACIDENTE	PERDA DE CONTROLE EM VOO	SANTA VITÓRIA DO PALMAR	RS	BRASIL	2012-12-10	FINALIZADA	1
1427	53482	ACIDENTE	PERDA DE CONTROLE EM VOO	PIRENÓPOLIS	GO	BRASIL	2015-09-20		1
1428	27409	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	PIRENÓPOLIS	GO	BRASIL	2006-06-24	ATIVA	1
1429	45391	ACIDENTE	FALHA DO MOTOR EM VOO	CONCEIÇÃO DAS ALAGOAS	MG	BRASIL	2012-01-08	ATIVA	1
1430	51535	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SCHROEDER	SC	BRASIL	2014-05-31		1
1431	31275	ACIDENTE	FALHA DO MOTOR EM VOO	SCHROEDER	SC	BRASIL	2007-12-22	ATIVA	1
1432	49118	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	PIUM	TO	BRASIL	2013-07-25	FINALIZADA	1
1433	47025	ACIDENTE	FALHA DO MOTOR EM VOO	GUAPIAÇU	SP	BRASIL	2013-02-17	FINALIZADA	1
1434	41898	INCIDENTE GRAVE	POUSO EM LOCAL NÃO PREVISTO	SANTO ÂNGELO	RS	BRASIL	2010-06-27	ATIVA	1
1435	51021	INCIDENTE GRAVE	OUTROS TIPOS	SANTO ÂNGELO	RS	BRASIL	2014-03-03	FINALIZADA	1
1436	45290	ACIDENTE	POUSO EM LOCAL NÃO PREVISTO	SANTO ÂNGELO	RS	BRASIL	2011-10-02	ATIVA	1
1437	31715	INCIDENTE GRAVE	FALHA DO MOTOR EM VOO	SANTO ÂNGELO	RS	BRASIL	2008-02-11	ATIVA	1
1438	46573	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	SANTO ÂNGELO	RS	BRASIL	2012-11-05	FINALIZADA	1
1439	52935	ACIDENTE	PERDA DE CONTROLE NO SOLO	SANTO ÂNGELO	RS	BRASIL	2014-01-09	FINALIZADA	1
1440	40823	INCIDENTE GRAVE	COM TREM DE POUSO	PALMAS	PR	BRASIL	2010-05-09	ATIVA	1
1441	26119	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SANTO ANTÔNIO DA PATRULHA	RS	BRASIL	2006-02-11	ATIVA	1
1442	38835	ACIDENTE	OUTROS TIPOS	PLANALTINA	GO	BRASIL	2009-12-29	FINALIZADA	1
1443	49671	ACIDENTE	PERDA DE CONTROLE EM VOO	PLANALTINA	GO	BRASIL	2013-09-21	FINALIZADA	1
1444	46435	ACIDENTE	PERDA DE CONTROLE EM VOO	PALMEIRA	PR	BRASIL	2012-08-21	FINALIZADA	1
1445	26642	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	TAIÓ	SC	BRASIL	2006-03-31	FINALIZADA	1
1446	52596	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO	CONFINS	MG	BRASIL	2014-09-25	ATIVA	1
1447	47024	ACIDENTE	PERDA DE CONTROLE NO SOLO	GUARACI	SP	BRASIL	2013-02-18	FINALIZADA	1
1448	60616	ACIDENTE	FALHA DO MOTOR EM VOO	PALOTINA	PR	BRASIL	2015-12-15	ATIVA	1
1449	34536	ACIDENTE	FALHA DO MOTOR EM VOO	PONTE ALTA DO TOCANTINS	TO	BRASIL	2008-11-07	ATIVA	1
1450	46416	ACIDENTE	POUSO BRUSCO	SÃO BORJA	RS	BRASIL	2012-09-28	FINALIZADA	1
1451	38676	ACIDENTE	MANOBRAS A BAIXA ALTURA	SÃO BORJA	RS	BRASIL	2009-10-19	ATIVA	1
1452	52837	ACIDENTE	COLISÃO EM VOO COM OBSTÁCULO	SÃO BORJA	RS	BRASIL	2014-12-18	FINALIZADA	1
1453	52977	ACIDENTE	PERDA DE CONTROLE NO SOLO	SÃO BORJA	RS	BRASIL	2015-01-19	FINALIZADA	1
1454	45288	ACIDENTE	PERDA DE CONTROLE EM VOO	SÃO BORJA	RS	BRASIL	2011-12-20	ATIVA	1
1455	43021	ACIDENTE	FALHA DO MOTOR EM VOO	SÃO BORJA	RS	BRASIL	2010-10-01	FINALIZADA	1
1456	38846	ACIDENTE	PERDA DE CONTROLE EM VOO	SÃO FRANCISCO DE ASSIS	RS	BRASIL	2009-12-29	FINALIZADA	1
1457	40171	ACIDENTE	FALHA DO MOTOR EM VOO	PORTO NACIONAL	TO	BRASIL	2010-04-07	FINALIZADA	1
1458	40793	ACIDENTE	FALHA DE SISTEMA / COMPONENTE	PORTO NACIONAL	TO	BRASIL	2010-05-07	FINALIZADA	1
1459	51656	ACIDENTE	CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO	GUARARAPES	SP	BRASIL	2014-07-05	FINALIZADA	1
1460	49814	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	CONSELHEIRO LAFAIETE	MG	BRASIL	2013-09-16	FINALIZADA	1
1461	53381	ACIDENTE	FALHA DO MOTOR EM VOO	CONSELHEIRO LAFAIETE	MG	BRASIL	2015-06-29		1
1462	34497	ACIDENTE	PANE SECA	PARANAVAÍ	PR	BRASIL	2008-11-02	FINALIZADA	1
1463	29255	ACIDENTE	CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO	GUARATINGUETÁ	SP	BRASIL	2007-05-15	FINALIZADA	1
1464	53326	INCIDENTE GRAVE	COM HÉLICE	GUARATINGUETÁ	SP	BRASIL	2015-06-10	ATIVA	1
1465	53519	INCIDENTE GRAVE	PERDA DE CONTROLE NO SOLO	GUARATINGUETÁ	SP	BRASIL	2015-10-18		1
1466	45749	ACIDENTE	COM TREM DE POUSO	GUARATINGUETÁ	SP	BRASIL	2012-04-15	FINALIZADA	1
